Image_Path,Actual_Class,Predicted_Class_1,1,Predicted_Class_2,2,Predicted_Class_3,3,Predicted_Class_4,4,Predicted_Class_5,5,,,,,,,
/home/alex/dash_clip_app/cup/n03063073_245-5.png,cup,cup,85.68%,teapot,12.74%,candle,0.40%,hourglass,0.29%,armor,0.15%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_2199-1.png,deer,kangaroo,54.35%,rabbit,21.98%,mouse,5.14%,deer,3.65%,rhinoceros,3.34%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_2199-2.png,deer,cow,90.63%,rhinoceros,4.62%,pig,1.08%,deer,1.08%,sheep,1.05%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_2199-3.png,deer,cow,72.80%,rhinoceros,9.03%,horse,5.77%,pig,2.51%,kangaroo,2.43%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_2199-4.png,deer,cow,52.66%,sheep,9.39%,rhinoceros,9.35%,kangaroo,8.37%,horse,5.99%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-2.png,deer,deer,94.46%,rhinoceros,0.95%,giraffe,0.73%,kangaroo,0.67%,cow,0.64%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-3.png,deer,deer,85.50%,sheep,4.56%,cow,3.16%,rhinoceros,1.80%,rabbit,1.26%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-4.png,deer,deer,90.45%,horse,1.53%,giraffe,1.26%,sheep,1.25%,kangaroo,0.91%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-5.png,deer,deer,89.82%,giraffe,2.49%,horse,2.20%,cow,0.97%,kangaroo,0.77%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-6.png,deer,deer,61.88%,sheep,10.55%,rhinoceros,6.24%,rabbit,6.19%,cow,4.55%,,,,,,,
/home/alex/dash_clip_app/deer/n02430045_469-7.png,deer,deer,92.10%,cow,2.69%,horse,1.41%,sheep,0.97%,rhinoceros,0.40%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-1.png,dog,dog,75.26%,sheep,10.91%,cow,5.81%,pig,2.06%,mouse,1.21%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-3.png,dog,dog,52.92%,rabbit,10.30%,cat,9.93%,pig,5.07%,kangaroo,4.59%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-5.png,dog,dog,24.48%,sheep,15.91%,horse,10.98%,cow,8.92%,pig,6.65%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-6.png,dog,horse,28.45%,kangaroo,16.07%,dog,12.98%,mouse,8.49%,rabbit,5.47%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-7.png,dog,dog,65.66%,cat,16.36%,kangaroo,4.49%,horse,2.71%,mouse,1.48%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-8.png,dog,cat,51.08%,dog,28.69%,mouse,3.39%,kangaroo,1.42%,rabbit,1.34%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_343-9.png,dog,dog,80.80%,horse,5.50%,kangaroo,1.83%,bear,1.41%,rhinoceros,0.81%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_346-1.png,dog,dog,69.60%,mouse,6.72%,hotdog,3.27%,sheep,1.91%,pig,1.83%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_346-2.png,dog,dog,86.44%,hotdog,2.06%,horse,1.23%,pig,1.17%,cow,1.05%,,,,,,,
/home/alex/dash_clip_app/dog/n02103406_346-3.png,dog,dog,76.91%,hotdog,5.53%,ape,3.54%,horse,1.32%,seal,1.24%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_212-1.png,dolphin,mouse,58.13%,rabbit,11.40%,snail,4.73%,ray,2.19%,penguin,1.61%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_212-2.png,dolphin,dolphin,57.33%,shark,16.77%,fish,6.19%,rhinoceros,4.88%,seal,2.30%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_212-3.png,dolphin,seagull,19.12%,seal,10.78%,duck,7.63%,wading_bird,7.35%,penguin,6.30%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_212-4.png,dolphin,shark,23.48%,rhinoceros,16.52%,fish,15.14%,dolphin,14.95%,horse,4.44%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_212-5.png,dolphin,swan,25.44%,duck,21.75%,seagull,18.25%,wading_bird,11.89%,penguin,3.67%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_69-1.png,dolphin,shark,66.91%,dolphin,21.75%,ray,2.86%,fish,2.62%,rhinoceros,1.42%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_69-2.png,dolphin,fish,54.93%,dolphin,24.50%,shark,12.46%,ray,2.23%,seal,2.13%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_69-3.png,dolphin,fish,89.97%,shark,3.68%,ray,1.00%,rhinoceros,0.92%,dolphin,0.85%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_69-4.png,dolphin,dolphin,60.57%,shark,8.32%,rhinoceros,4.41%,cow,2.65%,fish,2.59%,,,,,,,
/home/alex/dash_clip_app/dolphin/n02068974_69-5.png,dolphin,dolphin,85.63%,shark,6.44%,ray,2.69%,seal,0.92%,fish,0.68%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_681-1.png,door,pear,39.55%,hat,5.74%,ray,5.52%,mushroom,4.95%,bell,3.88%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_681-2.png,door,door,50.88%,bell,13.20%,harp,11.22%,hourglass,4.09%,window,2.47%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_681-3.png,door,door,55.63%,armor,5.83%,bell,4.80%,hourglass,3.91%,guitar,2.18%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_681-4.png,door,bread,29.69%,hat,15.47%,armor,10.77%,bell,6.30%,pizza,3.91%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_681-5.png,door,hat,35.41%,bread,10.72%,pear,9.73%,armor,4.52%,shoe,4.20%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_967-1.png,door,door,88.74%,window,8.10%,cabin,0.38%,skyscraper,0.26%,alarm_clock,0.25%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_967-2.png,door,door,46.52%,guitar,9.33%,harp,6.83%,skyscraper,5.43%,piano,3.14%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_967-3.png,door,door,73.53%,window,23.30%,cabin,0.55%,skyscraper,0.38%,hourglass,0.23%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_967-4.png,door,door,95.20%,window,2.30%,skyscraper,0.78%,cabin,0.26%,alarm_clock,0.14%,,,,,,,
/home/alex/dash_clip_app/door/n03222176_967-5.png,door,door,95.79%,window,1.65%,bell,0.71%,hourglass,0.40%,cabin,0.12%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-1.png,duck,parrot,24.48%,seagull,22.78%,wading_bird,17.13%,duck,5.07%,owl,4.90%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-2.png,duck,duck,32.36%,penguin,16.87%,swan,12.89%,wading_bird,6.42%,chicken,4.81%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-3.png,duck,duck,61.23%,wading_bird,14.15%,seagull,10.86%,penguin,4.37%,parrot,2.69%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-4.png,duck,parrot,48.23%,wading_bird,16.03%,penguin,10.61%,seagull,4.83%,owl,3.60%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-5.png,duck,wading_bird,30.88%,chicken,24.14%,duck,16.27%,parrot,8.56%,penguin,4.70%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_501-6.png,duck,duck,21.78%,chicken,20.61%,wading_bird,15.07%,parrot,14.11%,seagull,6.60%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_619-1.png,duck,duck,74.32%,swan,13.01%,seagull,5.90%,wading_bird,3.59%,chicken,1.03%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_619-2.png,duck,duck,57.22%,swan,25.46%,seagull,7.79%,wading_bird,4.44%,penguin,1.83%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_619-3.png,duck,duck,83.30%,swan,9.34%,chicken,4.35%,wading_bird,1.17%,seagull,0.66%,,,,,,,
/home/alex/dash_clip_app/duck/n01846331_619-4.png,duck,duck,87.57%,swan,6.85%,wading_bird,1.62%,chicken,1.42%,seagull,1.40%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_79-1.png,elephant,elephant,98.50%,rhinoceros,0.55%,ape,0.24%,giraffe,0.09%,mouse,0.07%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_79-2.png,elephant,elephant,96.30%,rhinoceros,0.96%,horse,0.57%,ape,0.46%,camel,0.43%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_79-3.png,elephant,elephant,70.62%,dog,12.75%,horse,2.78%,ape,1.70%,cat,1.12%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_79-4.png,elephant,elephant,97.72%,rhinoceros,1.40%,giraffe,0.22%,camel,0.10%,ape,0.09%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_79-5.png,elephant,elephant,94.08%,rhinoceros,2.10%,bear,0.91%,ape,0.59%,horse,0.42%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_86-1.png,elephant,elephant,98.97%,rhinoceros,0.16%,ape,0.16%,horse,0.15%,camel,0.09%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_86-2.png,elephant,elephant,96.11%,rhinoceros,1.46%,ape,0.58%,horse,0.30%,mouse,0.19%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_86-3.png,elephant,elephant,97.89%,rhinoceros,1.12%,ape,0.28%,mouse,0.11%,hammer,0.06%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_86-4.png,elephant,elephant,84.48%,horse,3.30%,camel,3.03%,cow,1.77%,rhinoceros,1.54%,,,,,,,
/home/alex/dash_clip_app/elephant/n02503517_86-5.png,elephant,elephant,82.38%,camel,5.27%,horse,3.56%,cow,1.97%,giraffe,1.60%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_373-1.png,eyeglasses,eyeglasses,94.80%,turtle,0.42%,car_(sedan),0.37%,hat,0.29%,teapot,0.23%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_373-2.png,eyeglasses,eyeglasses,99.88%,horse,0.00%,window,0.00%,ant,0.00%,turtle,0.00%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_373-3.png,eyeglasses,eyeglasses,93.55%,turtle,0.30%,spoon,0.28%,horse,0.25%,snail,0.22%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_373-4.png,eyeglasses,window,23.62%,wheelchair,9.09%,skyscraper,7.89%,table,6.97%,chair,3.88%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_373-5.png,eyeglasses,eyeglasses,99.84%,window,0.01%,teddy_bear,0.01%,cat,0.01%,turtle,0.01%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_769-1.png,eyeglasses,eyeglasses,99.90%,turtle,0.01%,horse,0.00%,ant,0.00%,window,0.00%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_769-2.png,eyeglasses,eyeglasses,99.27%,turtle,0.06%,hat,0.06%,window,0.03%,armor,0.02%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_769-3.png,eyeglasses,eyeglasses,98.99%,pistol,0.07%,turtle,0.04%,spoon,0.03%,hammer,0.03%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_769-4.png,eyeglasses,eyeglasses,99.65%,fan,0.01%,window,0.01%,fish,0.01%,racket,0.01%,,,,,,,
/home/alex/dash_clip_app/eyeglasses/n04272054_769-5.png,eyeglasses,eyeglasses,99.23%,turtle,0.07%,crab,0.04%,cat,0.03%,ray,0.03%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_118-1.png,fan,hot-air_balloon,22.76%,apple,14.87%,fan,10.73%,bread,5.06%,window,4.68%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_118-2.png,fan,pear,15.20%,apple,15.10%,bread,12.22%,hermit_crab,9.04%,pretzel,8.42%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_118-3.png,fan,flower,45.84%,apple,9.46%,bread,5.53%,alarm_clock,3.50%,fan,3.01%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_118-4.png,fan,flower,13.94%,mouse,13.12%,butterfly,5.91%,bread,5.85%,fan,3.16%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_118-5.png,fan,hot-air_balloon,16.59%,apple,11.73%,teapot,9.73%,bread,6.48%,alarm_clock,4.10%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_304-1.png,fan,flower,61.19%,spoon,19.80%,candle,2.54%,scissors,1.72%,fan,1.69%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_304-2.png,fan,fan,51.38%,spoon,29.88%,flower,5.49%,hot-air_balloon,1.65%,mouse,1.07%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_304-3.png,fan,fan,61.94%,hourglass,3.01%,spoon,2.49%,mouse,2.39%,flower,2.21%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_304-4.png,fan,fan,74.80%,spoon,5.84%,hourglass,5.24%,umbrella,1.92%,scissors,1.63%,,,,,,,
/home/alex/dash_clip_app/fan/n03271574_304-5.png,fan,fan,70.86%,spider,5.44%,spoon,3.14%,umbrella,1.96%,racket,1.66%,,,,,,,
/home/alex/dash_clip_app/fish/n01440764_2043-1.png,fish,fish,97.09%,shark,0.43%,blimp,0.42%,turtle,0.35%,ray,0.26%,,,,,,,
/home/alex/dash_clip_app/fish/n01440764_2043-2.png,fish,fish,44.57%,shark,27.26%,dolphin,14.91%,ray,5.90%,seal,2.54%,,,,,,,
/home/alex/dash_clip_app/fish/n01440764_2043-3.png,fish,fish,56.42%,blimp,8.84%,mouse,8.36%,frog,3.49%,ray,2.89%,,,,,,,
/home/alex/dash_clip_app/fish/n01440764_2043-4.png,fish,fish,72.21%,blimp,6.74%,pig,6.61%,shark,1.76%,sheep,1.61%,,,,,,,
/home/alex/dash_clip_app/fish/n01440764_2043-5.png,fish,fish,88.88%,ray,4.39%,shark,2.64%,blimp,2.11%,seal,0.25%,,,,,,,
/home/alex/dash_clip_app/fish/n01447331_2001-1.png,fish,fish,84.28%,pig,3.00%,rhinoceros,2.24%,ray,1.82%,shark,0.70%,,,,,,,
/home/alex/dash_clip_app/fish/n01447331_2001-2.png,fish,rhinoceros,14.83%,pig,11.23%,fish,7.56%,mouse,5.98%,sheep,4.95%,,,,,,,
/home/alex/dash_clip_app/fish/n01447331_2001-3.png,fish,pig,11.88%,pear,9.12%,hedgehog,8.61%,bread,7.54%,rhinoceros,6.45%,,,,,,,
/home/alex/dash_clip_app/fish/n01447331_2001-4.png,fish,fish,28.18%,pear,13.37%,snail,9.44%,pig,5.47%,rhinoceros,5.20%,,,,,,,
/home/alex/dash_clip_app/fish/n01447331_2001-5.png,fish,fish,46.50%,snail,6.72%,ray,3.47%,rhinoceros,3.10%,armor,2.68%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-1.png,flower,tree,12.08%,skyscraper,5.90%,umbrella,5.43%,wheelchair,5.43%,bicycle,4.67%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-2.png,flower,hotdog,8.87%,sword,6.08%,teddy_bear,5.83%,saxophone,5.80%,candle,3.91%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-3.png,flower,tree,59.87%,chicken,4.32%,pineapple,3.52%,pear,2.78%,ape,2.11%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-4.png,flower,tree,22.21%,hammer,3.84%,flower,3.52%,skyscraper,3.40%,giraffe,3.17%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-5.png,flower,tree,67.39%,axe,2.29%,ape,2.03%,pineapple,2.02%,giraffe,1.34%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15273-6.png,flower,tree,18.97%,candle,18.73%,flower,15.48%,bell,9.56%,fan,3.82%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15545-1.png,flower,flower,87.89%,hourglass,0.92%,armor,0.88%,fan,0.67%,spoon,0.63%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15545-2.png,flower,flower,90.04%,candle,0.61%,fan,0.49%,racket,0.43%,armor,0.42%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15545-3.png,flower,flower,89.54%,armor,0.74%,fan,0.51%,pickup_truck,0.43%,hourglass,0.43%,,,,,,,
/home/alex/dash_clip_app/flower/n11669921_15545-4.png,flower,flower,91.26%,fan,0.61%,bee,0.57%,mouse,0.48%,armor,0.45%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_105-1.png,frog,frog,60.08%,wading_bird,8.81%,lizard,8.60%,crocodilian,2.99%,turtle,2.65%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_105-3.png,frog,frog,26.86%,mouse,6.48%,ape,6.10%,chicken,5.16%,pig,3.57%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_105-4.png,frog,frog,95.96%,lizard,0.55%,ape,0.48%,pig,0.33%,scorpion,0.23%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_105-5.png,frog,frog,80.62%,lizard,3.03%,turtle,2.67%,fish,2.26%,crocodilian,1.47%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_105-6.png,frog,frog,29.18%,turtle,4.13%,ape,4.01%,dog,3.53%,lizard,2.88%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_412-2.png,frog,mushroom,17.17%,giraffe,13.42%,hamburger,6.47%,bread,6.24%,pizza,3.68%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_412-4.png,frog,pig,25.36%,sheep,9.09%,hedgehog,8.21%,chicken,6.55%,cow,6.17%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_412-5.png,frog,frog,57.42%,turtle,3.20%,ape,3.17%,crab,2.66%,kangaroo,2.65%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_412-7.png,frog,pig,8.08%,cow,6.58%,crab,5.59%,teapot,5.21%,frog,4.85%,,,,,,,
/home/alex/dash_clip_app/frog/n01639765_879-1.png,frog,pear,10.91%,giraffe,7.60%,rhinoceros,6.40%,mushroom,4.99%,ray,4.64%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-1.png,geyser,ant,7.66%,giraffe,3.52%,snake,3.22%,cow,2.96%,horse,2.53%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-2.png,geyser,hat,15.65%,volcano,15.23%,sailboat,10.41%,hourglass,9.62%,bell,7.83%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-3.png,geyser,banana,42.45%,hotdog,7.29%,pear,2.81%,mushroom,2.45%,fish,2.25%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-4.png,geyser,volcano,29.92%,geyser,13.79%,bell,6.46%,castle,6.19%,pear,3.94%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-5.png,geyser,volcano,12.24%,bell,9.43%,castle,6.14%,candle,5.10%,hourglass,4.75%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-6.png,geyser,candle,34.02%,geyser,22.36%,pineapple,4.74%,volcano,3.86%,hotdog,2.10%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-7.png,geyser,geyser,90.24%,candle,2.16%,bell,1.75%,ray,1.20%,umbrella,0.79%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_307-8.png,geyser,church,12.47%,geyser,10.15%,candle,9.73%,castle,7.58%,bell,6.93%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_324-1.png,geyser,hammer,55.33%,axe,19.84%,spoon,6.84%,snail,3.43%,bell,1.48%,,,,,,,
/home/alex/dash_clip_app/geyser/n09288635_324-2.png,geyser,flower,17.16%,ant,12.44%,tree,8.78%,eyeglasses,6.87%,candle,3.64%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_221-1.png,giraffe,giraffe,32.37%,horse,12.50%,camel,10.77%,sword,8.33%,scissors,2.26%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_221-2.png,giraffe,giraffe,28.79%,horse,7.91%,axe,6.39%,sword,4.12%,knife,3.41%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_221-3.png,giraffe,giraffe,96.19%,camel,1.48%,saxophone,0.18%,crocodilian,0.18%,horse,0.16%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-1.png,giraffe,giraffe,68.31%,camel,26.24%,horse,2.09%,kangaroo,0.73%,deer,0.32%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-2.png,giraffe,giraffe,71.87%,camel,9.27%,horse,8.53%,kangaroo,3.00%,cow,1.83%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-3.png,giraffe,giraffe,96.98%,camel,0.67%,horse,0.39%,rhinoceros,0.26%,elephant,0.18%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-4.png,giraffe,giraffe,95.51%,rocket,0.89%,camel,0.84%,horse,0.36%,saxophone,0.28%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-5.png,giraffe,giraffe,69.09%,camel,3.86%,kangaroo,1.66%,horse,1.65%,saxophone,1.50%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-6.png,giraffe,giraffe,98.69%,camel,0.61%,pineapple,0.09%,zebra,0.09%,horse,0.05%,,,,,,,
/home/alex/dash_clip_app/giraffe/n02439033_67-7.png,giraffe,giraffe,98.32%,camel,0.80%,saxophone,0.16%,zebra,0.10%,horse,0.05%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_307-1.png,guitar,guitar,92.14%,violin,5.83%,harp,0.20%,axe,0.20%,saxophone,0.16%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_307-2.png,guitar,guitar,68.11%,violin,13.86%,axe,5.00%,saxophone,4.18%,hammer,1.86%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_307-3.png,guitar,guitar,81.20%,violin,15.80%,harp,0.51%,axe,0.34%,saxophone,0.31%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_307-4.png,guitar,guitar,44.58%,violin,37.54%,scissors,6.30%,racket,1.83%,axe,1.22%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_307-5.png,guitar,guitar,91.17%,violin,2.69%,axe,1.54%,racket,1.30%,hammer,0.52%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_330-1.png,guitar,guitar,77.52%,violin,12.54%,saxophone,2.31%,axe,0.76%,racket,0.60%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_330-2.png,guitar,guitar,89.13%,violin,8.63%,axe,0.25%,harp,0.24%,racket,0.22%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_330-3.png,guitar,guitar,96.16%,violin,2.92%,songbird,0.17%,harp,0.15%,axe,0.07%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_330-4.png,guitar,guitar,39.01%,scissors,18.93%,violin,5.80%,knife,4.92%,axe,4.24%,,,,,,,
/home/alex/dash_clip_app/guitar/n02676566_330-5.png,guitar,violin,67.15%,guitar,14.27%,harp,6.33%,saxophone,4.56%,trumpet,4.02%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_4481-1.png,hamburger,bread,49.21%,pear,9.94%,snail,5.12%,spoon,4.66%,mushroom,3.92%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_4481-2.png,hamburger,hamburger,86.30%,bread,4.83%,hotdog,1.68%,apple,0.73%,hat,0.63%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_4481-3.png,hamburger,hamburger,72.39%,bread,6.76%,hotdog,4.98%,pretzel,3.18%,mushroom,1.73%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_4481-4.png,hamburger,hamburger,57.22%,bread,39.52%,hotdog,0.91%,pizza,0.72%,hat,0.16%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_4481-5.png,hamburger,hamburger,92.10%,bread,5.05%,hotdog,1.17%,blimp,0.22%,mushroom,0.17%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_523-1.png,hamburger,hat,60.36%,teapot,5.84%,bread,3.35%,chair,2.81%,hamburger,2.60%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_523-2.png,hamburger,hamburger,85.09%,bread,4.12%,hat,4.02%,pizza,1.63%,hotdog,1.03%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_523-3.png,hamburger,hamburger,44.22%,bread,39.56%,pizza,2.84%,hotdog,2.26%,shoe,0.93%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_523-4.png,hamburger,hamburger,94.36%,bread,3.74%,hotdog,0.63%,pizza,0.13%,mushroom,0.12%,,,,,,,
/home/alex/dash_clip_app/hamburger/n07697100_523-5.png,hamburger,hamburger,78.75%,bread,3.63%,apple,2.78%,hermit_crab,1.90%,jack-o-lantern,1.56%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-1.png,hammer,hammer,42.25%,axe,7.07%,wine_bottle,6.37%,pistol,6.18%,knife,4.55%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-10.png,hammer,axe,23.98%,hammer,12.13%,sword,9.78%,shoe,8.81%,eyeglasses,5.71%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-2.png,hammer,hammer,20.22%,sword,11.29%,knife,10.62%,saw,9.67%,axe,5.25%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-4.png,hammer,hammer,50.11%,axe,35.18%,sword,3.29%,saw,1.54%,knife,1.43%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-5.png,hammer,hammer,32.51%,axe,24.52%,scissors,7.24%,shoe,7.14%,knife,5.69%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-6.png,hammer,hammer,38.36%,axe,20.69%,trumpet,7.01%,shoe,5.95%,pistol,2.67%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-7.png,hammer,hammer,22.62%,axe,22.54%,sword,8.77%,shoe,4.60%,cannon,2.97%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-8.png,hammer,hammer,53.15%,axe,18.41%,trumpet,7.57%,pistol,6.92%,sword,3.90%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_427-9.png,hammer,hammer,64.43%,axe,10.96%,saw,8.00%,knife,4.40%,pistol,2.76%,,,,,,,
/home/alex/dash_clip_app/hammer/n03481172_706-1.png,hammer,knife,27.71%,sword,23.21%,hammer,13.51%,axe,12.32%,saw,8.54%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_353-1.png,harp,harp,61.92%,spoon,5.49%,trumpet,3.54%,axe,2.70%,hammer,2.20%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_353-2.png,harp,harp,98.79%,trumpet,0.29%,piano,0.19%,violin,0.16%,axe,0.06%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_353-3.png,harp,harp,99.09%,trumpet,0.16%,piano,0.14%,hammer,0.07%,violin,0.06%,,,,,,,
/home/alex/dash_clip_app/harp/n03495258_353-4.png,harp,harp,98.16%,piano,0.31%,trumpet,0.20%,guitar,0.16%,violin,0.12%,,,,,,,
